c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
0.74,0.129473,5.715477358,0.129430317,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.76,0.132972,5.715488975,0.132928433,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.78,0.136471,5.715499996,0.13642655,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.8,0.13997,5.715510467,0.139924667,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.82,0.143469,5.715520426,0.143422783,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.84,0.146969,5.715491022,0.1469209,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.86,0.150468,5.71550097,0.150419017,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.88,0.153967,5.715510467,0.153917133,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.9,0.157466,5.715519541,0.15741525,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.92,0.160965,5.71552822,0.160913367,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.94,0.164464,5.715536531,0.164411483,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.96,0.167963,5.715544495,0.1679096,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
0.98,0.171463,5.7155188,0.171407717,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1,0.174962,5.7155268,0.174905833,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.02,0.178461,5.715534487,0.17840395,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.04,0.18196,5.715541877,0.181902067,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.06,0.185459,5.715548989,0.185400183,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.08,0.188958,5.715555838,0.1888983,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.1,0.192457,5.715562437,0.192396417,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.12,0.195956,5.715568801,0.195894533,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.14,0.199456,5.715546286,0.19939265,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.16,0.202955,5.715552709,0.202890767,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.18,0.206454,5.715558914,0.206388883,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.2,0.209953,5.715564912,0.209887,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.22,0.213452,5.715570714,0.213385117,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.24,0.216951,5.715576328,0.216883233,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.26,0.22045,5.715581765,0.22038135,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.28,0.223949,5.715587031,0.223879467,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.3,0.227448,5.715592135,0.227377583,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.32,0.230947,5.715597085,0.2308757,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.34,0.234446,5.715601887,0.234373817,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.36,0.237945,5.715606548,0.237871933,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.38,0.241444,5.715611073,0.24137005,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.4,0.244943,5.71561547,0.244868167,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.42,0.248442,5.715619742,0.248366283,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.44,0.251942,5.71560121,0.2518644,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.46,0.255441,5.715605561,0.255362517,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.48,0.25894,5.715609794,0.258860633,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.5,0.262439,5.715613914,0.26235875,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.52,0.265938,5.715617926,0.265856867,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.54,0.269437,5.715621834,0.269354983,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.56,0.272936,5.715625641,0.2728531,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.58,0.276435,5.715629352,0.276351217,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.6,0.279934,5.715632971,0.279849333,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.62,0.283433,5.7156365,0.28334745,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.64,0.286932,5.715639943,0.286845567,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.66,0.290431,5.715643303,0.290343683,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.68,0.29393,5.715646583,0.2938418,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.7,0.297429,5.715649785,0.297339917,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.72,0.300928,5.715652914,0.300838033,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.74,0.304427,5.71565597,0.30433615,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.76,0.307926,5.715658957,0.307834267,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.78,0.311425,5.715661877,0.311332383,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.8,0.314924,5.715664732,0.3148305,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.82,0.318423,5.715667524,0.318328617,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.84,0.321921,5.71568801,0.321826733,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.86,0.32542,5.715690492,0.32532485,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.88,0.328919,5.715692921,0.328822967,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.9,0.332418,5.715695299,0.332321083,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.92,0.335917,5.715697628,0.3358192,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.94,0.339416,5.715699908,0.339317317,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.96,0.342915,5.715702142,0.342815433,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
1.98,0.346414,5.715704331,0.34631355,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2,0.349913,5.715706476,0.349811667,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.02,0.353412,5.715708578,0.353309783,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.04,0.356911,5.715710639,0.3568079,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.06,0.36041,5.715712661,0.360306017,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.08,0.363909,5.715714643,0.363804133,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.1,0.367408,5.715716588,0.36730225,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.12,0.370907,5.715718495,0.370800367,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.14,0.374405,5.715735634,0.374298483,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.16,0.377904,5.71573733,0.3777966,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.18,0.381403,5.715738995,0.381294717,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.2,0.384902,5.71574063,0.384792833,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.22,0.388401,5.715742235,0.38829095,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.24,0.3919,5.715743812,0.391789067,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.26,0.395399,5.715745361,0.395287183,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.28,0.398898,5.715746883,0.3987853,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.3,0.402397,5.715748378,0.402283417,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.32,0.405895,5.715763929,0.405781533,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.34,0.409394,5.715765253,0.40927965,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.36,0.412893,5.715766555,0.412777767,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.38,0.416392,5.715767834,0.416275883,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.4,0.419891,5.715769092,0.419774,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.42,0.42339,5.71577033,0.423272117,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.44,0.426888,5.715784937,0.426770233,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.46,0.430387,5.715786025,0.43026835,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.48,0.433886,5.715787096,0.433766467,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.5,0.437385,5.71578815,0.437264583,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.52,0.440884,5.715789187,0.4407627,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.54,0.444383,5.715790208,0.444260817,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.56,0.447881,5.715803975,0.447758933,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.58,0.45138,5.715804865,0.45125705,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.6,0.454879,5.715805742,0.454755167,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.62,0.458378,5.715806605,0.458253283,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.64,0.461877,5.715807455,0.4617514,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.66,0.465375,5.715820575,0.465249517,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.68,0.468874,5.715821308,0.468747633,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.7,0.472373,5.71582203,0.47224575,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.72,0.475872,5.715822742,0.475743867,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.74,0.479371,5.715823444,0.479241983,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.76,0.482869,5.715835972,0.4827401,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.78,0.486368,5.715836568,0.486238217,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.8,0.489867,5.715837156,0.489736333,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.82,0.493366,5.715837735,0.49323445,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.84,0.496864,5.71584981,0.496732567,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.86,0.500363,5.715850293,0.500230683,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.88,0.503862,5.715850769,0.5037288,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.9,0.507361,5.715851238,0.507226917,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.92,0.51086,5.715851701,0.510725033,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.94,0.514358,5.71586327,0.51422315,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.96,0.517857,5.715863646,0.517721267,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
2.98,0.521356,5.715864016,0.521219383,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3,0.524854,5.715875272,0.5247175,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.02,0.528353,5.71587556,0.528215617,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.04,0.531852,5.715875845,0.531713733,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.06,0.535351,5.715876126,0.53521185,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.08,0.538849,5.715887011,0.538709967,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.1,0.542348,5.715887216,0.542208083,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.12,0.545847,5.715887419,0.5457062,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.14,0.549345,5.715898024,0.549204317,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.16,0.552844,5.715898156,0.552702433,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.18,0.556343,5.715898286,0.55620055,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.2,0.559842,5.715898414,0.559698667,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.22,0.56334,5.715908687,0.563196783,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.24,0.566839,5.71590875,0.5666949,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.26,0.570338,5.715908812,0.570193017,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.28,0.573836,5.715918834,0.573691133,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.3,0.577335,5.715918834,0.57718925,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.32,0.580834,5.715918834,0.580687367,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.34,0.584332,5.715928616,0.584185483,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.36,0.587831,5.715928558,0.5876836,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.38,0.59133,5.7159285,0.591181717,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.4,0.594828,5.715938053,0.594679833,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.42,0.598327,5.71593794,0.59817795,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.44,0.601825,5.715947327,0.601676067,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.46,0.605324,5.715947162,0.605174183,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.48,0.608823,5.715946999,0.6086723,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.5,0.612321,5.715956173,0.612170417,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.52,0.61582,5.715955961,0.615668533,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.54,0.619319,5.715955751,0.61916665,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.56,0.622817,5.715964722,0.622664767,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.58,0.626316,5.715964465,0.626162883,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.6,0.629815,5.715964212,0.629661,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.62,0.633313,5.715972987,0.633159117,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.64,0.636812,5.715972689,0.636657233,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.66,0.64031,5.715981322,0.64015535,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.68,0.643809,5.715980982,0.643653467,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.7,0.647308,5.715980646,0.647151583,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.72,0.650806,5.715989097,0.6506497,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.74,0.654305,5.715988721,0.654147817,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.76,0.657803,5.715997039,0.657645933,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.78,0.661302,5.715996625,0.66114405,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.8,0.6648,5.716004813,0.664642167,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.82,0.668299,5.716004363,0.668140283,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.84,0.671798,5.716003918,0.6716384,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.86,0.675296,5.716011941,0.675136517,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.88,0.678795,5.716011461,0.678634633,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.9,0.682293,5.716019364,0.68213275,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.92,0.685792,5.716018851,0.685630867,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.94,0.68929,5.716026636,0.689128983,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.96,0.692789,5.716026092,0.6926271,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
3.98,0.696287,5.716033762,0.696125217,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
4,0.699786,5.716033187,0.699623333,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
4.02,0.703284,5.716040746,0.70312145,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
4.04,0.706783,5.716040142,0.706619567,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
4.06,0.710282,5.716039545,0.710117683,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9813,275,420,860
4.08,0.71378,5.716046961,0.7136158,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.1,0.717279,5.716046336,0.717113917,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.12,0.720777,5.716053648,0.720612033,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.14,0.724276,5.716052996,0.72411015,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.16,0.727774,5.716060206,0.727608267,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.18,0.731273,5.716059529,0.731106383,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.2,0.734771,5.716066638,0.7346045,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.22,0.73827,5.716065938,0.738102617,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.24,0.741768,5.71607295,0.741600733,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.26,0.745267,5.716072226,0.74509885,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.28,0.748765,5.716079144,0.748596967,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.3,0.752263,5.716085997,0.752095083,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.32,0.755762,5.716085223,0.7555932,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.34,0.75926,5.716091984,0.759091317,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.36,0.762759,5.71609119,0.762589433,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.38,0.766257,5.716097863,0.76608755,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.4,0.769756,5.716097049,0.769585667,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.42,0.773254,5.716103635,0.773083783,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.44,0.776753,5.716102802,0.7765819,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.46,0.780251,5.716109303,0.780080017,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.48,0.78375,5.716108453,0.783578133,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.5,0.787248,5.716114871,0.78707625,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.52,0.790746,5.716121232,0.790574367,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
4.54,0.794245,5.716120341,0.794072483,2020-07-04,54.2417,2300,2450,2900,2020-07-04,16.9814,275,420,860
