c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
1.36,0.248796,5.466325825,0.248151267,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.38,0.252446,5.466515611,0.25180055,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.4,0.256096,5.466699988,0.255449833,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.42,0.259745,5.466900229,0.259099117,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.44,0.263395,5.467074166,0.2627484,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.46,0.267045,5.467243348,0.266397683,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.48,0.270694,5.467428166,0.270046967,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.5,0.274344,5.467588138,0.27369625,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.52,0.277994,5.467743908,0.277345533,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.54,0.281643,5.467915056,0.280994817,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.56,0.285293,5.468062658,0.2846441,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.58,0.288943,5.468206532,0.288293383,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.6,0.292592,5.468365506,0.291942667,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.62,0.296242,5.468502103,0.29559195,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.64,0.299892,5.468635375,0.299241233,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.66,0.303541,5.468783459,0.302890517,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.68,0.307191,5.468910222,0.3065398,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.7,0.310841,5.469034008,0.310189083,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.72,0.31449,5.469172311,0.313838367,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.74,0.31814,5.46929025,0.31748765,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.76,0.321789,5.46942251,0.321136933,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.78,0.325439,5.469534997,0.324786217,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.8,0.329088,5.46966161,0.3284355,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.82,0.332738,5.469769007,0.332084783,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.84,0.336388,5.469874074,0.335734067,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.86,0.340037,5.469992971,0.33938335,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.88,0.343687,5.470093428,0.343032633,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.9,0.347336,5.470207522,0.346681917,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.92,0.350986,5.470303659,0.3503312,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.94,0.354635,5.470413242,0.353980483,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.96,0.358285,5.470505324,0.357629767,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
1.98,0.361934,5.470610664,0.36127905,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2,0.365584,5.470698936,0.364928333,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.02,0.369233,5.470800281,0.368577617,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.04,0.372883,5.470884969,0.3722269,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.06,0.376532,5.470982546,0.375876183,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.08,0.380182,5.471063859,0.379525467,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.1,0.383831,5.471157879,0.38317475,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.12,0.387481,5.471236009,0.386824033,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.14,0.39113,5.471326669,0.390473317,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.16,0.39478,5.471401793,0.3941226,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.18,0.398429,5.471489274,0.397771883,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.2,0.402079,5.471561559,0.401421167,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.22,0.405728,5.471646029,0.40507045,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.24,0.409378,5.471715627,0.408719733,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.26,0.413027,5.471797243,0.412369017,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.28,0.416677,5.471864298,0.4160183,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.3,0.420326,5.471943206,0.419667583,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.32,0.423975,5.472020756,0.423316867,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.34,0.427625,5.472084186,0.42696615,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.36,0.431274,5.472159231,0.430615433,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.38,0.434924,5.472220434,0.434264717,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.4,0.438573,5.472293096,0.437914,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.42,0.442223,5.472352184,0.441563283,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.44,0.445872,5.472422579,0.445212567,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.46,0.449521,5.47249183,0.44886185,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.48,0.453171,5.47254789,0.452511133,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.5,0.45682,5.472615034,0.456160417,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.52,0.460469,5.472681114,0.4598097,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.54,0.464119,5.472734363,0.463458983,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.56,0.467768,5.472798481,0.467108267,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.58,0.471417,5.472861607,0.47075755,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.6,0.475067,5.472912242,0.474406833,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.62,0.478716,5.472973538,0.478056117,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.64,0.482365,5.473033906,0.4817054,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.66,0.486015,5.473082107,0.485354683,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.68,0.489664,5.473140766,0.489003967,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.7,0.493313,5.473198558,0.49265325,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.72,0.496963,5.473244487,0.496302533,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.74,0.500612,5.47330068,0.499951817,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.76,0.504261,5.47335606,0.5036011,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.78,0.507911,5.473399867,0.507250383,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.8,0.51156,5.473453749,0.510899667,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.82,0.515209,5.473506868,0.51454895,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.84,0.518858,5.47355924,0.518198233,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.86,0.522508,5.473600404,0.521847517,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.88,0.526157,5.473651401,0.5254968,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.9,0.529806,5.473701695,0.529146083,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.92,0.533455,5.4737513,0.532795367,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.94,0.537105,5.473790041,0.53644465,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.96,0.540754,5.473838381,0.540093933,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
2.98,0.544403,5.473886073,0.543743217,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3,0.548052,5.47393313,0.5473925,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.02,0.551701,5.473979565,0.551041783,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.04,0.555351,5.474015533,0.554691067,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.06,0.559,5.474060823,0.55834035,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.08,0.562649,5.474105526,0.561989633,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.1,0.566298,5.474149653,0.565638917,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.12,0.569947,5.474193214,0.5692882,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.14,0.573597,5.474226678,0.572937483,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.16,0.577246,5.474269202,0.576586767,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.18,0.580895,5.474311192,0.58023605,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.2,0.584544,5.474352658,0.583885333,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.22,0.588193,5.474393609,0.587534617,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.24,0.591842,5.474434055,0.5911839,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.26,0.595492,5.474464812,0.594833183,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.28,0.599141,5.474504332,0.598482467,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.3,0.60279,5.474543373,0.60213175,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.32,0.606439,5.474581945,0.605781033,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.34,0.610088,5.474620055,0.609430317,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.36,0.613737,5.474657712,0.6130796,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.38,0.617386,5.474694923,0.616728883,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.4,0.621035,5.474731698,0.620378167,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.42,0.624684,5.474768043,0.62402745,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.44,0.628334,5.474795252,0.627676733,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.46,0.631983,5.47483081,0.631326017,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.48,0.635632,5.47486596,0.6349753,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.5,0.639281,5.474900709,0.638624583,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.52,0.64293,5.474935063,0.642273867,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.54,0.646579,5.474969029,0.64592315,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.56,0.650228,5.475002614,0.649572433,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.58,0.653877,5.475035825,0.653221717,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.6,0.657526,5.475068666,0.656871,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.62,0.661175,5.475101146,0.660520283,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.64,0.664824,5.475133268,0.664169567,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.66,0.668473,5.47516504,0.66781885,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.68,0.672122,5.475196467,0.671468133,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.7,0.675771,5.475227555,0.675117417,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.72,0.67942,5.475258309,0.6787667,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.74,0.683069,5.475288734,0.682415983,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.76,0.686718,5.475318835,0.686065267,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.78,0.690367,5.475348619,0.68971455,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.8,0.694016,5.475378089,0.693363833,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.82,0.697665,5.475407251,0.697013117,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.84,0.701314,5.47543611,0.7006624,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.86,0.704963,5.47546467,0.704311683,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.88,0.708612,5.475492935,0.707960967,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.9,0.712261,5.475520912,0.71161025,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.92,0.71591,5.475548602,0.715259533,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.94,0.719559,5.475576013,0.718908817,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.96,0.723208,5.475603146,0.7225581,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
3.98,0.726856,5.47563754,0.726207383,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4,0.730505,5.475664095,0.729856667,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.02,0.734154,5.475690386,0.73350595,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.04,0.737803,5.475716418,0.737155233,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.06,0.741452,5.475742192,0.740804517,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.08,0.745101,5.475767715,0.7444538,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.1,0.74875,5.475792988,0.748103083,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.12,0.752399,5.475818017,0.751752367,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.14,0.756048,5.475842804,0.75540165,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.16,0.759696,5.47587456,0.759050933,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.18,0.763345,5.47589884,0.762700217,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.2,0.766994,5.475922889,0.7663495,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.22,0.770643,5.475946709,0.769998783,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.24,0.774292,5.475970306,0.773648067,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.26,0.777941,5.475993681,0.77729735,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.28,0.781589,5.476023844,0.780946633,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.3,0.785238,5.476046753,0.784595917,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.32,0.788887,5.47606945,0.7882452,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.34,0.792536,5.476091938,0.791894483,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.36,0.796185,5.47611422,0.795543767,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.38,0.799833,5.476143145,0.79919305,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.4,0.803482,5.476164992,0.802842333,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.42,0.807131,5.476186641,0.806491617,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.44,0.81078,5.476208096,0.8101409,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.46,0.814429,5.476229358,0.813790183,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.48,0.818077,5.476257125,0.817439467,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.5,0.821726,5.476277981,0.82108875,2020-07-04,48.7703,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.52,0.825375,5.476298652,0.824738033,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.54,0.829024,5.476319142,0.828387317,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
4.56,0.832672,5.476346028,0.8320366,2020-07-04,48.7704,2300,2450,2900,2020-07-04,15.5652,275,420,860
