,Date,Susceptible,Exposed,Infectious (symptomatic),Infectious (asymptomatic),Asymptomatic,Mild,Pre-hospital,Hospitalised (GA),Hospitalised (ICU),Recovered (asymptomatic),Recovered (mild),Discharged (cumulative),Deaths (cumulative),Recovered (all),Hospitalised (all),Discharged (daily),Deaths (daily),Total confirmed cases (rough equivalent),Effective beta,Beta,"Contacts, c",bcs,ker,R_t
220,2020-09-24,1876356.7440855976,347.19357699011823,34.46648305373711,34.52505949502141,266.29753553856443,249.44653390433888,20.573590692922725,15.838604124660694,6.457973925204299,87371.08220634134,81843.27897079554,4075.639469700269,1278.455909841705,173290.00064683714,22.29657804986499,2.3118995437507692,0.3963091393786726,5376.391957591839,1.0060922974779845,0.18038838938063811,5.577367262562703,1887788.0675453893,1.4897066671933072e-96,0.9248063114066288
221,2020-09-25,1876293.6888494415,342.6194711394081,34.012596139075505,34.07040119095585,262.8024310285472,246.17259558609337,20.303833078655387,15.63174941343304,6.373893542616833,87408.87535009942,81878.68060790322,4077.921177236889,1278.8470442011305,173365.47713523958,22.005642956049872,2.2817075366201607,0.3911343594254504,5378.773864394069,1.0060922974779845,0.18038838938063811,5.577367262562703,1887724.628157977,5.480324562364456e-97,0.9247752331585567
222,2020-09-26,1876231.4665754675,338.10388386555775,33.56451664397276,33.62156017627362,259.3516986463544,242.94022157848661,20.037494422086425,15.427498520548873,6.290884463778075,87446.17218561027,81913.61734257847,4080.1730696579416,1279.233068369576,173439.9625978467,21.71838298432695,2.2518924210526166,0.386024168445374,5381.124521011844,1.0060922974779845,0.18038838938063811,5.577367262562703,1887662.0268074002,2.0160987374407654e-97,0.9247445654553801
223,2020-09-27,1876170.0666934485,333.64611390503336,33.122176007370236,33.17846777339609,255.94481484195862,239.74892146113538,19.774534390916507,15.225820763537694,6.208934116723629,87482.97894563194,81948.09501317758,4082.395518494546,1279.6140459883259,173513.46947730408,21.434754880261323,2.222448836604599,0.3809776187499665,5383.444319363134,1.0060922974779845,0.18038838938063811,5.577367262562703,1887600.2528590346,7.416812768761591e-98,0.9247143030873151
224,2020-09-28,1876109.4776110207,329.245458463069,32.68549643668328,32.741046057520784,252.58125873592903,236.59820731525008,19.514913623243796,15.026688600850308,6.128021534648333,87519.3023817672,81982.11994406967,4084.58892576318,1279.9900466128943,173586.01125160008,21.154710135498636,2.1934072686340187,0.37600062456840533,5385.7336825115735,1.0060922974779845,0.18038838938063811,5.577367262562703,1887539.294649893,2.7284929366452326e-98,0.9246844403407941
225,2020-09-29,1876049.6876389452,324.9012203983266,32.2543988042886,32.30921576653583,249.26051405776835,233.48759553932436,19.258593248969774,14.83007529899399,6.048124252385207,87555.149287997,82015.69849932041,4086.7536960076823,1280.3611403635127,173657.6014833251,20.878199551379193,2.1647702445020514,0.3710937506184564,5387.9930359225755,1.0060922974779845,0.18038838938063811,5.577367262562703,1887479.1404195218,1.0037564567732756e-98,0.9246549714545025
226,2020-09-30,1875990.6880916776,320.61273232031044,31.828829063986756,31.882922762400803,245.9820756605395,230.41661295155262,19.00553330549269,14.635947185198686,5.969241507202119,87590.52490404487,82048.83558708963,4088.8901424645946,1280.7273799674504,173728.25063359906,20.605188692400805,2.136446456912381,0.366239603937629,5390.222711124446,1.0060922974779845,0.18038838938063811,5.577367262562703,1887419.7814294607,3.692613643899797e-99,0.9246258921475659
227,2020-10-01,1875932.4688314272,316.37932193590075,31.408720333478453,31.462100049148365,242.7454401385496,227.38478800117463,18.755694994382708,14.444274708659847,5.891360802278698,87625.43520994269,82081.53680899968,4090.9986220683504,1281.088826599089,173797.97064101073,20.335635510938545,2.108479603755768,0.3614466316387279,5392.423084178377,1.0060922974779845,0.18038838938063811,5.577367262562703,1887361.2074801577,1.3584366437799007e-99,0.9245971974233379
228,2020-10-02,1875875.0198465441,312.2003243119521,30.994006351346556,31.046681252748463,239.5501091396863,224.39165387122574,18.509039870805193,14.255028482016662,5.814469698444077,87659.88611324113,82113.80769877828,4093.0794877142753,1281.4455407448963,173866.77329973367,20.069498180460734,2.0808656459248596,0.3567141458072456,5394.594526639633,1.0060922974779845,0.18038838938063811,5.577367262562703,1887303.4084989687,4.997409133805594e-100,0.9245688823473421
229,2020-10-03,1875818.3312563407,308.075081903701,30.58462153723047,30.63660068138503,236.39558936739928,221.43674848039336,18.26552983278404,14.068179239498585,5.738555811848688,87693.8834465179,82145.65371992426,4095.1330881748204,1281.797582188772,173934.67025461697,19.806735051347268,2.0536004605451126,0.3520414438755779,5396.737405414939,1.0060922974779845,0.18038838938063811,5.577367262562703,1887246.3745450107,1.8384440794494636e-100,0.924540942049651
