c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
2.7,0.4773,5.65681961,0.4769685,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.72,0.480833,5.656849675,0.4805016,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.74,0.484366,5.656879302,0.4840347,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.76,0.487899,5.6569085,0.4875678,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.78,0.491432,5.656937277,0.4911009,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.8,0.494965,5.656965644,0.494634,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.82,0.498498,5.656993609,0.4981671,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.84,0.50203,5.657032448,0.5017002,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.86,0.505563,5.657059555,0.5052333,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.88,0.509096,5.657086286,0.5087664,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.9,0.512629,5.657112649,0.5122995,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.92,0.516162,5.65713865,0.5158326,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.94,0.519695,5.657164298,0.5193657,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.96,0.523227,5.657200412,0.5228988,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
2.98,0.52676,5.657225302,0.5264319,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3,0.530293,5.65724986,0.529965,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.02,0.533826,5.657274093,0.5334981,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.04,0.537359,5.657298007,0.5370312,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.06,0.540892,5.657321609,0.5405643,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.08,0.544424,5.657355297,0.5440974,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.1,0.547957,5.657378225,0.5476305,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.12,0.55149,5.657400859,0.5511636,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.14,0.555023,5.657423206,0.5546967,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.16,0.558556,5.65744527,0.5582298,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.18,0.562088,5.657477121,0.5617629,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.2,0.565621,5.657498572,0.565296,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.22,0.569154,5.657519757,0.5688291,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.24,0.572687,5.657540681,0.5723622,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.26,0.57622,5.657561348,0.5758953,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.28,0.579752,5.657591522,0.5794284,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.3,0.583285,5.657611631,0.5829615,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.32,0.586818,5.657631497,0.5864946,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.34,0.590351,5.657651126,0.5900277,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.36,0.593884,5.657670522,0.5935608,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.38,0.597416,5.657699158,0.5970939,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.4,0.600949,5.657718043,0.600627,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.42,0.604482,5.657736707,0.6041601,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.44,0.608015,5.657755154,0.6076932,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.46,0.611548,5.657773388,0.6112263,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.48,0.61508,5.657800611,0.6147594,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.5,0.618613,5.657818378,0.6182925,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.52,0.622146,5.657835942,0.6218256,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.54,0.625679,5.657853308,0.6253587,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.56,0.629211,5.657879471,0.6288918,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.58,0.632744,5.6578964,0.6324249,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.6,0.636277,5.657913142,0.635958,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.62,0.63981,5.657929698,0.6394911,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.64,0.643343,5.657946072,0.6430242,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.66,0.646875,5.657971014,0.6465573,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.68,0.650408,5.657986987,0.6500904,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.7,0.653941,5.658002786,0.6536235,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.72,0.657474,5.658018416,0.6571566,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.74,0.661006,5.658042438,0.6606897,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.76,0.664539,5.658057691,0.6642228,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.78,0.668072,5.658072783,0.6677559,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.8,0.671605,5.658087715,0.671289,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.82,0.675137,5.658110872,0.6748221,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.84,0.67867,5.658125451,0.6783552,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.86,0.682203,5.658139879,0.6818883,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.88,0.685736,5.658154158,0.6854214,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.9,0.689268,5.6581765,0.6889545,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.92,0.692801,5.658190447,0.6924876,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
3.94,0.696334,5.658204253,0.6960207,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.96,0.699867,5.658217919,0.6995538,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
3.98,0.703399,5.658239491,0.7030869,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
4,0.706932,5.658252845,0.70662,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
4.02,0.710465,5.658266065,0.7101531,2020-07-04,43.2625,2300,2450,2900,2020-07-04,13.3432,275,420,860
4.04,0.713997,5.65828708,0.7136862,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.06,0.71753,5.658300001,0.7172193,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.08,0.721063,5.658312797,0.7207524,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.1,0.724596,5.658325467,0.7242855,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.12,0.728128,5.658345785,0.7278186,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.14,0.731661,5.658358174,0.7313517,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.16,0.735194,5.658370444,0.7348848,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.18,0.738726,5.658390256,0.7384179,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.2,0.742259,5.658402256,0.741951,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.22,0.745792,5.658414142,0.7454841,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.24,0.749325,5.658425917,0.7490172,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.26,0.752857,5.658445096,0.7525503,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.28,0.75639,5.658456616,0.7560834,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.3,0.759923,5.658468029,0.7596165,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.32,0.763455,5.658486748,0.7631496,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.34,0.766988,5.658497917,0.7666827,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.36,0.770521,5.658508983,0.7702158,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.38,0.774053,5.658527258,0.7737489,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.4,0.777586,5.658538091,0.777282,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.42,0.781119,5.658548825,0.7808151,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.44,0.784651,5.658566675,0.7843482,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.46,0.788184,5.658577185,0.7878813,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.48,0.791717,5.658587601,0.7914144,2020-07-04,43.2628,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.5,0.795249,5.658605041,0.7949475,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.52,0.798782,5.658615242,0.7984806,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.54,0.802315,5.658625353,0.8020137,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.56,0.805847,5.658642397,0.8055468,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.58,0.80938,5.658652302,0.8090799,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
4.6,0.812913,5.65866212,0.812613,2020-07-04,43.2627,2300,2450,2900,2020-07-04,13.3433,275,420,860
