c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
10.82,2.25939,4.7889032,2.25913485,2020-08-23,4397.12,2300,2450,2900,2020-08-26,993.723,275,420,860
10.84,2.26356,4.788916574,2.2633107,2020-08-23,4407.27,2300,2450,2900,2020-08-26,995.731,275,420,860
10.86,2.26774,4.788908781,2.26748655,2020-08-23,4417.13,2300,2450,2900,2020-08-25,997.958,275,420,860
10.88,2.27191,4.788922096,2.2716624,2020-08-22,4428.14,2300,2450,2900,2020-08-25,1000.33,275,420,860
10.9,2.27608,4.788935363,2.27583825,2020-08-22,4440.05,2300,2450,2900,2020-08-25,1002.64,275,420,860
10.92,2.28025,4.78894858,2.2800141,2020-08-22,4451.69,2300,2450,2900,2020-08-25,1004.9,275,420,860
10.94,2.28442,4.78896175,2.28418995,2020-08-22,4463.04,2300,2450,2900,2020-08-25,1007.1,275,420,860
10.96,2.28859,4.788974871,2.2883658,2020-08-22,4474.11,2300,2450,2900,2020-08-25,1009.26,275,420,860
10.98,2.29277,4.788967057,2.29254165,2020-08-22,4484.9,2300,2450,2900,2020-08-25,1011.36,275,420,860
11,2.29694,4.788980121,2.2967175,2020-08-22,4495.41,2300,2450,2900,2020-08-25,1013.4,275,420,860
11.02,2.30111,4.788993138,2.30089335,2020-08-22,4505.65,2300,2450,2900,2020-08-25,1015.4,275,420,860
11.04,2.30528,4.789006108,2.3050692,2020-08-22,4515.61,2300,2450,2900,2020-08-25,1017.34,275,420,860
11.06,2.30945,4.789019031,2.30924505,2020-08-22,4525.3,2300,2450,2900,2020-08-24,1019.24,275,420,860
11.08,2.31362,4.789031907,2.3134209,2020-08-22,4534.72,2300,2450,2900,2020-08-24,1021.55,275,420,860
11.1,2.3178,4.789024075,2.31759675,2020-08-21,4545.54,2300,2450,2900,2020-08-24,1023.81,275,420,860
11.12,2.32197,4.789036895,2.3217726,2020-08-21,4557.04,2300,2450,2900,2020-08-24,1026.01,275,420,860
11.14,2.32614,4.78904967,2.32594845,2020-08-21,4568.27,2300,2450,2900,2020-08-24,1028.16,275,420,860
11.16,2.33031,4.789062399,2.3301243,2020-08-21,4579.23,2300,2450,2900,2020-08-24,1030.27,275,420,860
11.18,2.33448,4.789075083,2.33430015,2020-08-21,4589.93,2300,2450,2900,2020-08-24,1032.32,275,420,860
11.2,2.33865,4.789087722,2.338476,2020-08-21,4600.37,2300,2450,2900,2020-08-24,1034.32,275,420,860
11.22,2.34282,4.789100315,2.34265185,2020-08-21,4610.54,2300,2450,2900,2020-08-24,1036.28,275,420,860
11.24,2.347,4.789092458,2.3468277,2020-08-21,4620.45,2300,2450,2900,2020-08-24,1038.19,275,420,860
11.26,2.35117,4.789104999,2.35100355,2020-08-21,4630.1,2300,2450,2900,2020-08-24,1040.05,275,420,860
11.28,2.35534,4.789117495,2.3551794,2020-08-21,4639.49,2300,2450,2900,2020-08-24,1041.86,275,420,860
11.3,2.35951,4.789129946,2.35935525,2020-08-21,4648.63,2300,2450,2900,2020-08-23,1043.99,275,420,860
11.32,2.36368,4.789142354,2.3635311,2020-08-20,4657.67,2300,2450,2900,2020-08-23,1046.17,275,420,860
11.34,2.36785,4.789154718,2.36770695,2020-08-20,4668.92,2300,2450,2900,2020-08-23,1048.29,275,420,860
11.36,2.37202,4.789167039,2.3718828,2020-08-20,4679.91,2300,2450,2900,2020-08-23,1050.37,275,420,860
11.38,2.3762,4.789159162,2.37605865,2020-08-20,4690.65,2300,2450,2900,2020-08-23,1052.4,275,420,860
11.4,2.38037,4.789171431,2.3802345,2020-08-20,4701.13,2300,2450,2900,2020-08-23,1054.39,275,420,860
11.42,2.38454,4.789183658,2.38441035,2020-08-20,4711.37,2300,2450,2900,2020-08-23,1056.33,275,420,860
11.44,2.38871,4.789195842,2.3885862,2020-08-20,4721.36,2300,2450,2900,2020-08-23,1058.22,275,420,860
11.46,2.39288,4.789207984,2.39276205,2020-08-20,4731.1,2300,2450,2900,2020-08-23,1060.07,275,420,860
11.48,2.39705,4.789220083,2.3969379,2020-08-20,4740.6,2300,2450,2900,2020-08-23,1061.87,275,420,860
11.5,2.40122,4.78923214,2.40111375,2020-08-20,4749.85,2300,2450,2900,2020-08-23,1063.63,275,420,860
11.52,2.4054,4.789224245,2.4052896,2020-08-20,4758.86,2300,2450,2900,2020-08-23,1065.34,275,420,860
11.54,2.40957,4.789236254,2.40946545,2020-08-20,4767.63,2300,2450,2900,2020-08-22,1067.42,275,420,860
11.56,2.41374,4.789248221,2.4136413,2020-08-20,4776.16,2300,2450,2900,2020-08-22,1069.5,275,420,860
11.58,2.41791,4.789260146,2.41781715,2020-08-19,4786.39,2300,2450,2900,2020-08-22,1071.53,275,420,860
11.6,2.42208,4.789272031,2.421993,2020-08-19,4797.05,2300,2450,2900,2020-08-22,1073.52,275,420,860
11.62,2.42625,4.789283874,2.42616885,2020-08-19,4807.47,2300,2450,2900,2020-08-22,1075.47,275,420,860
11.64,2.43042,4.789295677,2.4303447,2020-08-19,4817.66,2300,2450,2900,2020-08-22,1077.37,275,420,860
11.66,2.4346,4.789287768,2.43452055,2020-08-19,4827.61,2300,2450,2900,2020-08-22,1079.22,275,420,860
11.68,2.43877,4.789299524,2.4386964,2020-08-19,4837.33,2300,2450,2900,2020-08-22,1081.04,275,420,860
11.7,2.44294,4.78931124,2.44287225,2020-08-19,4846.81,2300,2450,2900,2020-08-22,1082.81,275,420,860
11.72,2.44711,4.789322916,2.4470481,2020-08-19,4856.07,2300,2450,2900,2020-08-22,1084.54,275,420,860
11.74,2.45128,4.789334552,2.45122395,2020-08-19,4865.09,2300,2450,2900,2020-08-22,1086.23,275,420,860
11.76,2.45545,4.789346148,2.4553998,2020-08-19,4873.88,2300,2450,2900,2020-08-22,1087.88,275,420,860
11.78,2.45962,4.789357706,2.45957565,2020-08-19,4882.45,2300,2450,2900,2020-08-21,1089.59,275,420,860
11.8,2.46379,4.789369224,2.4637515,2020-08-19,4890.79,2300,2450,2900,2020-08-21,1091.6,275,420,860
11.82,2.46797,4.789361297,2.46792735,2020-08-19,4898.91,2300,2450,2900,2020-08-21,1093.57,275,420,860
11.84,2.47214,4.78937277,2.4721032,2020-08-18,4908.41,2300,2450,2900,2020-08-21,1095.5,275,420,860
11.86,2.47631,4.789384205,2.47627905,2020-08-18,4918.68,2300,2450,2900,2020-08-21,1097.39,275,420,860
11.88,2.48048,4.789395601,2.4804549,2020-08-18,4928.72,2300,2450,2900,2020-08-21,1099.24,275,420,860
11.9,2.48465,4.789406959,2.48463075,2020-08-18,4938.55,2300,2450,2900,2020-08-21,1101.04,275,420,860
11.92,2.48882,4.789418279,2.4888066,2020-08-18,4948.15,2300,2450,2900,2020-08-21,1102.81,275,420,860
11.94,2.49299,4.78942956,2.49298245,2020-08-18,4957.53,2300,2450,2900,2020-08-21,1104.53,275,420,860
11.96,2.49716,4.789440805,2.4971583,2020-08-18,4966.7,2300,2450,2900,2020-08-21,1106.22,275,420,860
11.98,2.50134,4.789432864,2.50133415,2020-08-18,4975.65,2300,2450,2900,2020-08-21,1107.87,275,420,860
12,2.50551,4.789444065,2.50551,2020-08-18,4984.38,2300,2450,2900,2020-08-21,1109.48,275,420,860
