c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
4.52,0.736836,6.134336542,0.735856,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.54,0.74009,6.134389061,0.739112,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.56,0.743344,6.13444112,0.742368,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.58,0.746598,6.134492726,0.745624,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.6,0.749851,6.134552064,0.74888,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.62,0.753105,6.134602745,0.752136,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.64,0.756359,6.134652989,0.755392,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.66,0.759613,6.134702803,0.758648,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.68,0.762867,6.134752191,0.761904,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.7,0.766121,6.134801161,0.76516,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.72,0.769375,6.134849716,0.768416,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.74,0.772628,6.134905802,0.771672,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.76,0.775882,6.134953511,0.774928,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.78,0.779136,6.135000821,0.778184,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.8,0.78239,6.135047738,0.78144,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.82,0.785644,6.135094267,0.784696,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.84,0.788898,6.135140411,0.787952,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.86,0.792151,6.135193921,0.791208,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.88,0.795405,6.135239281,0.794464,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.9,0.798659,6.13528427,0.79772,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.92,0.801913,6.135328895,0.800976,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.94,0.805167,6.135373159,0.804232,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.96,0.808421,6.135417066,0.807488,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
4.98,0.811674,6.135468181,0.810744,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5,0.814928,6.135511358,0.814,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.02,0.818182,6.135554192,0.817256,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.04,0.821436,6.135596687,0.820512,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.06,0.82469,6.135638846,0.823768,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.08,0.827943,6.135688085,0.827024,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.1,0.831197,6.135729556,0.83028,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.12,0.834451,6.135770704,0.833536,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.14,0.837705,6.135811533,0.836792,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.16,0.840959,6.135852045,0.840048,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.18,0.844212,6.135899513,0.843304,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.2,0.847466,6.135939377,0.84656,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.22,0.85072,6.135978935,0.849816,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.24,0.853974,6.136018193,0.853072,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.26,0.857228,6.136057152,0.856328,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.28,0.860481,6.136102947,0.859584,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.3,0.863735,6.136141293,0.86284,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.32,0.866989,6.136179352,0.866096,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.34,0.870243,6.136217126,0.869352,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.36,0.873496,6.136261643,0.872608,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.38,0.87675,6.136298831,0.875864,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.4,0.880004,6.136335744,0.87912,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.42,0.883258,6.136372385,0.882376,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.44,0.886511,6.136415679,0.885632,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.46,0.889765,6.13645176,0.888888,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.48,0.893019,6.136487578,0.892144,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.5,0.896273,6.136523135,0.8954,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.52,0.899526,6.136565258,0.898656,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.54,0.90278,6.136600279,0.901912,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.56,0.906034,6.136635049,0.905168,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.58,0.909288,6.13666957,0.908424,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.6,0.912541,6.13671057,0.91168,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.62,0.915795,6.136744577,0.914936,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.64,0.919049,6.136778344,0.918192,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.66,0.922303,6.136811872,0.921448,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.68,0.925556,6.136851795,0.924704,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.7,0.92881,6.136884831,0.92796,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.72,0.932064,6.136917637,0.931216,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.74,0.935318,6.136950214,0.934472,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.76,0.938571,6.136989104,0.937728,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0766,275,420,860
5.78,0.941825,6.137021209,0.940984,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.8,0.945079,6.137053093,0.94424,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.82,0.948332,6.13709123,0.947496,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.84,0.951586,6.137122656,0.950752,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.86,0.95484,6.137153869,0.954008,2020-07-04,70.1759,2300,2450,2900,2020-07-04,20.0766,275,420,860
5.88,0.958093,6.137191275,0.957264,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.9,0.961347,6.137222044,0.96052,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.92,0.964601,6.137252605,0.963776,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.94,0.967855,6.137282961,0.967032,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.96,0.971108,6.137319433,0.970288,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
5.98,0.974362,6.137349363,0.973544,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6,0.977616,6.137379094,0.9768,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.02,0.980869,6.137414884,0.980056,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.04,0.984123,6.137444202,0.983312,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.06,0.987377,6.137473326,0.986568,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.08,0.99063,6.137508454,0.989824,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.1,0.993884,6.137537177,0.99308,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.12,0.997138,6.137565713,0.996336,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.14,1.00039,6.137606334,0.999592,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.16,1.00365,6.137597768,1.002848,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.18,1.0069,6.137650214,1.006104,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.2,1.01015,6.137702321,1.00936,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.22,1.01341,6.13769353,1.012616,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.24,1.01666,6.137745166,1.015872,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.26,1.01991,6.137796472,1.019128,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.28,1.02317,6.137787464,1.022384,2020-07-04,70.1758,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.3,1.02642,6.137838312,1.02564,2020-07-04,73.9814,2300,2450,2900,2020-07-04,20.0765,275,420,860
6.32,1.02967,6.137888838,1.028896,2021-01-04,79.4994,2300,2450,2900,2021-01-04,20.2375,275,420,860
6.34,1.03293,6.137879624,1.032152,2021-01-15,85.7462,2300,2450,2900,2021-01-15,21.8251,275,420,860
6.36,1.03618,6.137929703,1.035408,2021-01-24,92.7069,2300,2450,2900,2021-01-24,23.5937,275,420,860
6.38,1.03944,6.137920419,1.038664,2021-01-31,100.37,2300,2450,2900,2021-01-31,25.5403,275,420,860
6.4,1.04269,6.137970058,1.04192,2021-02-06,108.722,2300,2450,2900,2021-02-06,27.6613,275,420,860
6.42,1.04594,6.138019389,1.045176,2021-02-10,117.753,2300,2450,2900,2021-02-10,29.9538,275,420,860
6.44,1.0492,6.138009912,1.048432,2021-02-14,127.448,2300,2450,2900,2021-02-14,32.4144,275,420,860
6.46,1.05245,6.138058815,1.051688,2021-02-15,137.798,2300,2450,2900,2021-02-15,35.0395,275,420,860
6.48,1.0557,6.138107417,1.054944,2021-02-15,148.788,2300,2450,2900,2021-02-15,37.8214,275,420,860
6.5,1.05896,6.138097756,1.0582,2021-02-15,160.407,2300,2450,2900,2021-02-15,40.7606,275,420,860
6.52,1.06221,6.138145941,1.061456,2021-02-15,172.648,2300,2450,2900,2021-02-15,43.8584,275,420,860
6.54,1.06546,6.138193832,1.064712,2021-02-15,185.494,2300,2450,2900,2021-02-15,47.1114,275,420,860
6.56,1.06872,6.138183996,1.067968,2021-02-15,198.931,2300,2450,2900,2021-02-15,50.5168,275,420,860
6.58,1.07197,6.13823148,1.071224,2021-02-15,212.958,2300,2450,2900,2021-02-15,54.0722,275,420,860
6.6,1.07523,6.13822159,1.07448,2021-02-15,227.553,2300,2450,2900,2021-02-15,57.7677,275,420,860
6.62,1.07848,6.138268674,1.077736,2021-02-14,242.712,2300,2450,2900,2021-02-14,61.5995,275,420,860
6.64,1.08173,6.138315476,1.080992,2021-02-13,258.423,2300,2450,2900,2021-02-13,65.5681,275,420,860
6.66,1.08499,6.138305422,1.084248,2021-02-11,274.682,2300,2450,2900,2021-02-11,69.6729,275,420,860
6.68,1.08824,6.138351834,1.087504,2021-02-09,291.459,2300,2450,2900,2021-02-09,73.9054,275,420,860
6.7,1.09149,6.13839797,1.09076,2021-02-07,308.758,2300,2450,2900,2021-02-07,78.2671,275,420,860
6.72,1.09475,6.13838776,1.094016,2021-02-06,326.564,2300,2450,2900,2021-02-06,82.754,275,420,860
6.74,1.098,6.138433515,1.097272,2021-02-04,344.866,2300,2450,2900,2021-02-04,87.3637,275,420,860
6.76,1.10125,6.138479001,1.100528,2021-02-02,363.658,2300,2450,2900,2021-02-02,92.0936,275,420,860
6.78,1.10451,6.138468642,1.103784,2021-01-31,382.934,2300,2450,2900,2021-01-31,96.9416,275,420,860
6.8,1.10776,6.138513757,1.10704,2021-01-29,402.675,2300,2450,2900,2021-01-29,101.903,275,420,860
6.82,1.11101,6.138558609,1.110296,2021-01-27,422.878,2300,2450,2900,2021-01-27,106.977,275,420,860
6.84,1.11427,6.138548108,1.113552,2021-01-25,443.527,2300,2450,2900,2021-01-25,112.159,275,420,860
6.86,1.11752,6.138592598,1.116808,2021-01-23,464.618,2300,2450,2900,2021-01-23,117.448,275,420,860
6.88,1.12078,6.138582059,1.120064,2021-01-21,486.136,2300,2450,2900,2021-01-21,122.84,275,420,860
6.9,1.12403,6.138626193,1.12332,2021-01-19,508.073,2300,2450,2900,2021-01-19,128.334,275,420,860
6.92,1.12728,6.138670073,1.126576,2021-01-17,530.431,2300,2450,2900,2021-01-17,133.928,275,420,860
6.94,1.13054,6.138659402,1.129832,2021-01-15,553.182,2300,2450,2900,2021-01-15,139.616,275,420,860
6.96,1.13379,6.138702934,1.133088,2021-01-13,576.327,2300,2450,2900,2021-01-13,145.399,275,420,860
6.98,1.13704,6.138746218,1.136344,2021-01-11,599.853,2300,2450,2900,2021-01-11,151.272,275,420,860
7,1.1403,6.138735421,1.1396,2021-01-10,623.764,2300,2450,2900,2021-01-10,157.237,275,420,860
7.02,1.14355,6.138778366,1.142856,2021-01-08,648.051,2300,2450,2900,2021-01-08,163.29,275,420,860
7.04,1.1468,6.138821067,1.146112,2021-01-06,672.689,2300,2450,2900,2021-01-06,169.425,275,420,860
7.06,1.15006,6.138810149,1.149368,2021-01-04,697.662,2300,2450,2900,2021-01-04,175.64,275,420,860
7.08,1.15331,6.13885252,1.152624,2021-01-03,723.007,2300,2450,2900,2021-01-03,181.941,275,420,860
7.1,1.15656,6.138894653,1.15588,2021-01-01,748.679,2300,2450,2900,2021-01-01,188.318,275,420,860
7.12,1.15982,6.13888362,1.159136,2020-12-30,774.648,2300,2450,2900,2020-12-30,194.765,275,420,860
7.14,1.16307,6.13892543,1.162392,2020-12-29,800.993,2300,2450,2900,2020-12-29,201.297,275,420,860
7.16,1.16632,6.138967007,1.165648,2020-12-27,827.599,2300,2450,2900,2020-12-27,207.891,275,420,860
7.18,1.16958,6.138955864,1.168904,2020-12-26,854.541,2300,2450,2900,2020-12-26,214.558,275,420,860
7.2,1.17283,6.138997127,1.17216,2020-12-24,881.762,2300,2450,2900,2020-12-24,221.294,275,420,860
7.22,1.17609,6.138985962,1.175416,2020-12-23,909.291,2300,2450,2900,2020-12-23,228.094,275,420,860
7.24,1.17934,6.139026913,1.178672,2020-12-21,937.072,2300,2450,2900,2020-12-21,234.958,275,420,860
7.26,1.18259,6.13906764,1.181928,2020-12-20,965.179,2300,2450,2900,2020-12-20,241.889,275,420,860
7.28,1.18585,6.139056373,1.185184,2020-12-18,993.481,2300,2450,2900,2020-12-18,248.865,275,420,860
7.3,1.1891,6.139096796,1.18844,2020-12-17,1022.12,2300,2450,2900,2020-12-17,255.919,275,420,860
7.32,1.19235,6.139136998,1.191696,2020-12-16,1050.98,2300,2450,2900,2020-12-16,263.016,275,420,860
7.34,1.19561,6.139125635,1.194952,2020-12-14,1080.06,2300,2450,2900,2020-12-14,270.171,275,420,860
7.36,1.19886,6.139165541,1.198208,2020-12-13,1109.45,2300,2450,2900,2020-12-13,277.387,275,420,860
7.38,1.20211,6.139205231,1.201464,2020-12-12,1139.04,2300,2450,2900,2020-12-12,284.642,275,420,860
7.4,1.20537,6.139193775,1.20472,2020-12-11,1168.83,2300,2450,2900,2020-12-11,291.94,275,420,860
7.42,1.20862,6.139233175,1.207976,2020-12-09,1198.84,2300,2450,2900,2020-12-09,299.309,275,420,860
7.44,1.21187,6.139272364,1.211232,2020-12-08,1229.13,2300,2450,2900,2020-12-08,306.715,275,420,860
7.46,1.21513,6.13926082,1.214488,2020-12-07,1259.62,2300,2450,2900,2020-12-07,314.164,275,420,860
7.48,1.21838,6.139299726,1.217744,2020-12-06,1290.3,2300,2450,2900,2020-12-06,321.651,275,420,860
7.5,1.22163,6.139338425,1.221,2020-12-05,1321.15,2300,2450,2900,2020-12-05,329.173,275,420,860
7.52,1.22489,6.139326797,1.224256,2020-12-03,1352.2,2300,2450,2900,2020-12-03,336.751,275,420,860
7.54,1.22814,6.139365219,1.227512,2020-12-02,1383.42,2300,2450,2900,2020-12-02,344.368,275,420,860
7.56,1.23139,6.139403438,1.230768,2020-12-01,1414.84,2300,2450,2900,2020-12-01,352.024,275,420,860
7.58,1.23465,6.13939173,1.234024,2020-11-30,1446.47,2300,2450,2900,2020-11-30,359.711,275,420,860
7.6,1.2379,6.139429679,1.23728,2020-11-29,1478.26,2300,2450,2900,2020-11-29,367.433,275,420,860
7.62,1.24116,6.139417964,1.240536,2020-11-28,1510.22,2300,2450,2900,2020-11-28,375.186,275,420,860
7.64,1.24441,6.139455646,1.243792,2020-11-27,1542.34,2300,2450,2900,2020-11-27,382.972,275,420,860
7.66,1.24766,6.139493131,1.247048,2020-11-26,1574.59,2300,2450,2900,2020-11-26,390.786,275,420,860
7.68,1.25092,6.139481342,1.250304,2020-11-25,1607.01,2300,2450,2900,2020-11-25,398.633,275,420,860
7.7,1.25417,6.139518566,1.25356,2020-11-24,1639.55,2300,2450,2900,2020-11-24,406.506,275,420,860
7.72,1.25742,6.139555598,1.256816,2020-11-23,1672.23,2300,2450,2900,2020-11-23,414.405,275,420,860
7.74,1.26068,6.139543738,1.260072,2020-11-22,1705.08,2300,2450,2900,2020-11-22,422.328,275,420,860
7.76,1.26393,6.139580515,1.263328,2020-11-21,1738.09,2300,2450,2900,2020-11-21,430.274,275,420,860
7.78,1.26718,6.139617103,1.266584,2020-11-20,1771.23,2300,2450,2900,2020-11-20,438.239,275,420,860
7.8,1.27044,6.139605176,1.26984,2020-11-19,1804.49,2300,2450,2900,2020-11-19,446.224,275,420,860
7.82,1.27369,6.139641514,1.273096,2020-11-19,1837.85,2300,2450,2900,2020-11-19,454.238,275,420,860
7.84,1.27694,6.139677667,1.276352,2020-11-18,1871.3,2300,2450,2900,2020-11-18,462.29,275,420,860
7.86,1.2802,6.139665677,1.279608,2020-11-17,1904.84,2300,2450,2900,2020-11-17,470.358,275,420,860
7.88,1.28345,6.139701586,1.282864,2020-11-16,1938.42,2300,2450,2900,2020-11-16,478.435,275,420,860
7.9,1.2867,6.139737313,1.28612,2020-11-15,1972.23,2300,2450,2900,2020-11-15,486.521,275,420,860
7.92,1.28996,6.139725263,1.289376,2020-11-14,2006.19,2300,2450,2900,2020-11-14,494.611,275,420,860
7.94,1.29321,6.13976075,1.292632,2020-11-14,2040.19,2300,2450,2900,2020-11-14,502.716,275,420,860
7.96,1.29646,6.13979606,1.295888,2020-11-13,2074.2,2300,2450,2900,2020-11-13,510.878,275,420,860
7.98,1.29972,6.139783953,1.299144,2020-11-12,2108.21,2300,2450,2900,2020-11-12,519.038,275,420,860
8,1.30297,6.139819029,1.3024,2020-11-11,2142.55,2300,2450,2900,2020-11-11,527.191,275,420,860
8.02,1.30622,6.13985393,1.305656,2020-11-10,2176.94,2300,2450,2900,2020-11-10,535.329,275,420,860
8.04,1.30948,6.139841769,1.308912,2020-11-10,2211.27,2300,2450,2900,2020-11-10,543.534,275,420,860
8.06,1.31273,6.139876441,1.312168,2020-11-09,2245.54,2300,2450,2900,2020-11-09,551.747,275,420,860
8.08,1.31598,6.139910941,1.315424,2020-11-08,2280.26,2300,2450,2900,2020-11-08,559.935,275,420,860
8.1,1.31924,6.13989873,1.31868,2020-11-08,2314.9,2300,2450,2900,2020-11-08,568.105,275,420,860
8.12,1.32249,6.139933005,1.321936,2020-11-07,2349.4,2300,2450,2900,2020-11-07,576.366,275,420,860
8.14,1.32574,6.139967113,1.325192,2020-11-06,2384.16,2300,2450,2900,2020-11-06,584.592,275,420,860
8.16,1.329,6.139954853,1.328448,2020-11-05,2419.04,2300,2450,2900,2020-11-05,592.773,275,420,860
8.18,1.33225,6.139988741,1.331704,2020-11-05,2453.71,2300,2450,2900,2020-11-05,601.044,275,420,860
8.2,1.3355,6.140022463,1.33496,2020-11-04,2488.61,2300,2450,2900,2020-11-04,609.292,275,420,860
8.22,1.33876,6.140010159,1.338216,2020-11-03,2523.64,2300,2450,2900,2020-11-03,617.479,275,420,860
8.24,1.34201,6.140043666,1.341472,2020-11-03,2558.39,2300,2450,2900,2020-11-03,625.768,275,420,860
8.26,1.34526,6.140077011,1.344728,2020-11-02,2593.53,2300,2450,2900,2020-11-02,634.017,275,420,860
8.28,1.34852,6.140064663,1.347984,2020-11-02,2628.6,2300,2450,2900,2020-11-02,642.203,275,420,860
8.3,1.35177,6.140097798,1.35124,2020-11-01,2663.4,2300,2450,2900,2020-11-01,650.515,275,420,860
8.32,1.35503,6.140085459,1.354496,2020-10-31,2698.8,2300,2450,2900,2020-10-31,658.738,275,420,860
8.34,1.35828,6.140118385,1.357752,2020-10-31,2733.77,2300,2450,2900,2020-10-31,666.981,275,420,860
8.36,1.36153,6.140151153,1.361008,2020-10-30,2769,2300,2450,2900,2020-10-30,675.257,275,420,860
8.38,1.36479,6.140138776,1.364264,2020-10-29,2804.24,2300,2450,2900,2020-10-29,683.418,275,420,860
8.4,1.36804,6.14017134,1.36752,2020-10-29,2839.21,2300,2450,2900,2020-10-29,691.743,275,420,860
8.42,1.37129,6.14020375,1.370776,2020-10-28,2874.71,2300,2450,2900,2020-10-28,699.943,275,420,860
8.44,1.37455,6.140191335,1.374032,2020-10-28,2909.6,2300,2450,2900,2020-10-28,708.2,275,420,860
8.46,1.3778,6.140223545,1.377288,2020-10-27,2945.19,2300,2450,2900,2020-10-27,716.436,275,420,860
8.48,1.38105,6.140255603,1.380544,2020-10-27,2980.24,2300,2450,2900,2020-10-27,724.632,275,420,860
8.5,1.38431,6.140243154,1.3838,2020-10-26,3015.68,2300,2450,2900,2020-10-26,732.896,275,420,860
8.52,1.38756,6.140275015,1.387056,2020-10-26,3050.88,2300,2450,2900,2020-10-26,741.041,275,420,860
8.54,1.39081,6.140306728,1.390312,2020-10-25,3086.2,2300,2450,2900,2020-10-25,749.328,275,420,860
8.56,1.39407,6.140294246,1.393568,2020-10-25,3121.5,2300,2450,2900,2020-10-25,757.427,275,420,860
8.58,1.39732,6.140325766,1.396824,2020-10-24,3156.74,2300,2450,2900,2020-10-24,765.73,275,420,860
8.6,1.40057,6.14035714,1.40008,2020-10-23,3192.09,2300,2450,2900,2020-10-23,773.824,275,420,860
8.62,1.40383,6.140344629,1.403336,2020-10-23,3227.3,2300,2450,2900,2020-10-23,782.102,275,420,860
8.64,1.40708,6.140375814,1.406592,2020-10-22,3262.66,2300,2450,2900,2020-10-22,790.181,275,420,860
8.66,1.41033,6.140406855,1.409848,2020-10-22,3297.87,2300,2450,2900,2020-10-22,798.441,275,420,860
8.68,1.41359,6.140394315,1.413104,2020-10-21,3333.17,2300,2450,2900,2020-10-21,806.493,275,420,860
8.7,1.41684,6.140425172,1.41636,2020-10-21,3368.43,2300,2450,2900,2020-10-21,814.744,275,420,860
8.72,1.42009,6.140455887,1.419616,2020-10-20,3403.6,2300,2450,2900,2020-10-20,822.756,275,420,860
8.74,1.42335,6.14044332,1.422872,2020-10-20,3438.95,2300,2450,2900,2020-10-20,831.007,275,420,860
8.76,1.4266,6.140473854,1.426128,2020-10-20,3473.92,2300,2450,2900,2020-10-20,839.02,275,420,860
8.78,1.42985,6.140504249,1.429384,2020-10-19,3509.4,2300,2450,2900,2020-10-19,847.223,275,420,860
8.8,1.43311,6.140491658,1.43264,2020-10-19,3544.07,2300,2450,2900,2020-10-19,855.248,275,420,860
8.82,1.43636,6.140521875,1.435896,2020-10-18,3579.75,2300,2450,2900,2020-10-18,863.385,275,420,860
8.84,1.43961,6.140551955,1.439152,2020-10-18,3614.37,2300,2450,2900,2020-10-18,871.429,275,420,860
8.86,1.44287,6.140539342,1.442408,2020-10-17,3649.94,2300,2450,2900,2020-10-17,879.482,275,420,860
8.88,1.44612,6.140569247,1.445664,2020-10-17,3684.81,2300,2450,2900,2020-10-17,887.561,275,420,860
8.9,1.44937,6.140599019,1.44892,2020-10-16,3719.91,2300,2450,2900,2020-10-16,895.503,275,420,860
8.92,1.45263,6.140586385,1.452176,2020-10-16,3755.07,2300,2450,2900,2020-10-16,903.625,275,420,860
8.94,1.45588,6.140615985,1.455432,2020-10-16,3789.58,2300,2450,2900,2020-10-16,911.508,275,420,860
8.96,1.45913,6.140645453,1.458688,2020-10-15,3825.09,2300,2450,2900,2020-10-15,919.607,275,420,860
8.98,1.46238,6.14067479,1.461944,2020-10-15,3859.54,2300,2450,2900,2020-10-15,927.548,275,420,860
9,1.46564,6.1406621,1.4652,2020-10-14,3894.78,2300,2450,2900,2020-10-14,935.494,275,420,860
9.02,1.46889,6.14069127,1.468456,2020-10-14,3929.63,2300,2450,2900,2020-10-14,943.501,275,420,860
9.04,1.47214,6.140720312,1.471712,2020-10-14,3964.05,2300,2450,2900,2020-10-14,951.274,275,420,860
9.06,1.4754,6.140707605,1.474968,2020-10-13,3999.35,2300,2450,2900,2020-10-13,959.348,275,420,860
9.08,1.47865,6.140736483,1.478224,2020-10-13,4033.62,2300,2450,2900,2020-10-13,967.201,275,420,860
9.1,1.4819,6.140765234,1.48148,2020-10-12,4068.59,2300,2450,2900,2020-10-12,975.07,275,420,860
9.12,1.48516,6.140752512,1.484736,2020-10-12,4103.37,2300,2450,2900,2020-10-12,983.011,275,420,860
9.14,1.48841,6.140781102,1.487992,2020-10-12,4137.22,2300,2450,2900,2020-10-12,990.722,275,420,860
9.16,1.49166,6.140809568,1.491248,2020-10-11,4172.58,2300,2450,2900,2020-10-11,998.683,275,420,860
9.18,1.49492,6.140796832,1.494504,2020-10-11,4206.91,2300,2450,2900,2020-10-11,1006.5,275,420,860
9.2,1.49817,6.14082514,1.49776,2020-10-10,4241.09,2300,2450,2900,2020-10-10,1014.19,275,420,860
9.22,1.50142,6.140853326,1.501016,2020-10-10,4276.05,2300,2450,2900,2020-10-10,1022.12,275,420,860
9.24,1.50468,6.140840577,1.504272,2020-10-10,4309.99,2300,2450,2900,2020-10-10,1029.82,275,420,860
9.26,1.50793,6.140868608,1.507528,2020-10-09,4344.39,2300,2450,2900,2020-10-09,1037.55,275,420,860
