,Date,Susceptible,Exposed,Infectious (symptomatic),Infectious (asymptomatic),Asymptomatic,Mild,Pre-hospital,Hospitalised (GA),Hospitalised (ICU),Recovered (asymptomatic),Recovered (mild),Discharged (cumulative),Deaths (cumulative),Recovered (all),Hospitalised (all),Discharged (daily),Deaths (daily),Total confirmed cases (rough equivalent),Effective beta,Beta,"Contacts, c",bcs,ker,R_t
0,2020-02-16,2051897.9591314597,1.0034551457357577,0.7031603502312763,0.02447719778468066,0.0033226009403182965,0.2810288074917914,0.017065291815143574,0.0005471520184649875,9.385952188096597e-05,7.518946317704784e-05,0.0076285382373378115,9.360470207747394e-06,5.046876324377159e-06,0.007713088170722604,0.0006410115403459535,0.0,0.0,0.0006554188868780778,3.360072477,0.3140254651401869,10.7,6894525.858090088,0.6956528750635845,3.377551292613312
1,2020-02-17,2051896.0127899705,2.581292848323188,0.3211949019191504,0.19568977844662336,0.100709945688943,0.6577156446109053,0.03856587930246449,0.005238886109396498,0.0009336247881045968,0.006030373092067581,0.0793292586696581,0.00033054588595412225,0.00017834307977511368,0.0856901776476798,0.006172510897501097,0.00032118541574637486,0.0001732962034507365,0.006681399863230332,3.360072477,0.314025465140187,10.700000000000001,6894519.318241619,0.255925193487245,3.3775480888145157
2,2020-02-18,2051894.1862861356,3.7828462159668126,0.22205197100200844,0.37619126673311787,0.35470444545464397,0.7960051132490074,0.04497318725137854,0.011124906554242173,0.0020686752086117714,0.03715604145164867,0.18456169131205594,0.001318449958667747,0.000711900292299591,0.22303618272237238,0.013193581762853944,0.0009879040727136246,0.0005335572125244773,0.01522393201382128,3.360072477,0.314025465140187,10.700000000000001,6894513.181056354,0.0941496625370049,3.3775450822759288
3,2020-02-19,2051891.8790997497,5.212675331195436,0.22666815908000865,0.5622822046397712,0.7450551531811908,0.8823442736451311,0.04823596293907149,0.016740284998124105,0.003250535126865241,0.11439267500360177,0.304614882233512,0.003012740781541671,0.0016280477843914735,0.42202029801865537,0.019990820124989345,0.0016942908228739242,0.0009161474920918825,0.024631608690922492,3.360072477,0.314025465140187,10.700000000000001,6894505.428742878,0.03463572547449236,3.3775412845040536
4,2020-02-20,2051888.7808642806,7.1097631219519375,0.28172301317354487,0.7862966579814272,1.2731940394784518,0.985823651045772,0.052622689522586585,0.02203488501393595,0.004458395700833357,0.2571588547248056,0.4377811062231248,0.0053732795940166,0.002906024984383283,0.7003132405419471,0.0264932807147693,0.0023605388124749286,0.0012779771999918094,0.034772585293169185,3.360072477,0.314025465140187,10.7,6894495.018447153,0.012741771333329436,3.3775361846163303
5,2020-02-21,2051884.5834719879,9.67495231279095,0.37397668926777294,1.077040971129948,1.9693896406466096,1.139835724801935,0.06006001283682487,0.02738795109927274,0.005749508357832207,0.48629789768259035,0.5889070407761269,0.008389435448280486,0.004540827720889873,1.0835943739069975,0.03313745945710495,0.0030161558542638866,0.00163480273650659,0.0460677226262753,3.360072477,0.314025465140187,10.7,6894480.914904836,0.004687435717645752,3.3775292754483073
6,2020-02-22,2051878.8630178801,13.172194583291,0.5030014376971018,1.4687333695352849,2.889647892901591,1.3740274609480798,0.07216536274896758,0.03339837033867946,0.007225679456075663,0.8307594474061474,0.7671695731939859,0.01210311287630889,0.006555829383534868,1.6100321334764425,0.040624049794755125,0.003713677428028403,0.002015001662644995,0.05928299205459889,3.360072477,0.314025465140187,10.7,6894461.693764432,0.0017244112323346098,3.3775198592260827
7,2020-02-23,2051871.0773604317,17.930094214748998,0.6812761224408324,2.001077960875119,4.11581716083913,1.7146518313087804,0.09029275121397642,0.04080431087381662,0.009025037302110872,1.3280877465846734,0.9858503629574805,0.016641626894391793,0.009020442533196164,2.3305797364365457,0.0498293481759275,0.004538514018082904,0.0024646131496612964,0.07549141760351545,3.360072477,0.314025465140187,10.7,6894435.533391124,0.0006343754405010146,3.3775070435510814
8,2020-02-24,2051860.5030041796,24.375319590472557,0.9348289085544297,2.7295409348953252,5.7619701585604215,2.1895339647329015,0.11580178018185858,0.05059227366698326,0.011339487936144296,2.0298960034371767,1.2638995428259618,0.022221048594983167,0.012052126308768436,3.3160165948581226,0.06193176160312756,0.005579421700591374,0.0030316837755722716,0.09620493650687917,3.360072477,0.314025465140187,10.7,6894400.00278772,0.00023337368254440087,3.377489637504906
9,2020-02-25,2051846.132235759,33.149112530134055,1.272953002312422,3.7113726345576845,7.977090459346275,2.85701901673355,0.1519476110348243,0.06365823163520652,0.014362240116942364,3.002991282906018,1.6222428656482228,0.029179824830940785,0.015834541818051672,4.654413973385182,0.07802047175214888,0.006958776235957618,0.003782415509283236,0.12303483840114135,3.360072477,0.314025465140187,10.7,6894351.715964276,8.585337991855574e-05,3.377465982328857
10,2020-02-26,2051826.5301718751,45.1313553519513,1.7268426577073281,5.043300915141307,10.97825433334083,3.7882222848509834,0.202574378260735,0.0814395526226071,0.018399530321590574,4.347074988700988,2.093686475812392,0.03803135619818386,0.020646300025820876,6.478792820711565,0.09983908294419767,0.008851531367243076,0.004811758207769204,0.1585167391682024,3.360072477,0.314025465140187,10.7,6894285.851608926,3.158369342711782e-05,3.37743371611605
11,2020-02-27,2051799.9021488274,61.3976837485384,2.347526539926051,6.8591394237518815,15.038895912929881,5.064796927555213,0.27200977808568577,0.10582727392129311,0.023852999912602323,6.190613817555927,2.7212108092878315,0.04944386226118833,0.02685007850019202,8.961268489104947,0.1296802738338954,0.011412506063004473,0.006203778474371143,0.2059742145952758,3.360072477,0.314025465140187,10.7,6894196.379521567,1.1618991488098259e-05,3.377389884738732
12,2020-02-28,2051763.647359362,83.5446603100502,3.192998667100575,9.330972063273839,20.5541601390123,6.814406254050502,0.3671835600210811,0.13931142762027182,0.031262729845718505,8.71459512708696,3.5637328168111644,0.06438598022099189,0.03497156307128035,12.342713924119115,0.17057415746599033,0.014942117959803554,0.008121484571088328,0.26993170075826256,3.360072477,0.314025465140187,10.7,6894074.560801324,4.274388095617333e-06,3.3773302071068696
13,2020-02-29,2051714.3230959675,113.67322793680482,4.34396206488159,12.695022865087235,28.04559314972478,9.204755020535636,0.4971860824072792,0.18519865188155873,0.04134685880163952,12.160935431864422,4.699804884939532,0.08415578639434002,0.0457152991564216,16.944896103198296,0.22654551068319828,0.01976980617334813,0.010743736085141252,0.3564165962339599,3.360072477,0.314025465140187,10.7,6893908.827701445,1.5724595039655698e-06,3.377249016310396
14,2020-03-01,2051647.2336300907,154.64620871352855,5.911328657022276,17.275325704672106,38.22409397826359,12.46448564463979,0.674415098837237,0.2479854028298786,0.05508280241436893,16.86031556621569,6.236552561005472,0.11053005320862307,0.06004572650909493,23.20739818042978,0.3030682052442475,0.02637426681428305,0.014330427352673328,0.4736439849619656,3.360072477,0.314025465140187,10.7,6893683.4022336565,5.784755235835773e-07,3.3771385828888985
15,2020-03-02,2051555.9870089793,210.37373937983932,8.04244348878512,23.503194106588264,52.059309023049394,16.906029622207175,0.9158417480883546,0.3337321961881289,0.07378969368470378,23.260861805068867,8.318854774132358,0.1459222303427185,0.07927295236415459,31.72563880954395,0.40752188987283267,0.03539217713409544,0.019227225855059663,0.6327170725797058,3.360072477,0.314025465140187,10.7,6893376.8069734415,2.1280925234728393e-07,3.3769883852917366
16,2020-03-03,2051431.854469746,286.1897238954385,10.94010543799355,31.971346281774352,70.87470512465116,22.955703137763596,1.2446188050235227,0.45072298643375897,0.09927007357406982,31.975741295615613,11.144772593533935,0.19363223738146237,0.10518838484730025,43.31414612653101,0.5499930600078289,0.04771000703874387,0.025915432483145664,0.8488136822365913,3.360072477,0.314025465140187,10.7,6892959.712644862,7.828814882963125e-08,3.376784055433871
17,2020-03-04,2051263.0017929832,389.31037781599065,14.883055889735015,43.4941570760523,96.46231938709252,31.190832149693847,1.6920823183513598,0.6102281402165276,0.13397487295208824,43.839202934767776,14.98360713767596,0.25814336169509133,0.14022593292207036,59.08095343413882,0.7442030131686158,0.06451112431362896,0.03503754807477011,1.1425723077857777,3.360072477,0.314025465140187,10.7,6892392.355413004,2.8800600441791457e-08,3.376506113456238
18,2020-03-05,2051033.363266949,529.5490167399057,20.244951234707017,59.163735888935435,131.2584143923048,42.396614345643634,2.3008815660460034,0.8274918657316745,0.18122023253367073,59.981245608786836,20.199944248263993,0.3455323092589849,0.18768461897799993,80.52672216630981,1.0087120982653455,0.0873889475638936,0.047458686055929566,1.54192902650233,3.360072477,0.314025465140187,10.7,6891620.753322017,1.0595148795928234e-08,3.3761281142009696
19,2020-03-06,2050721.0364339412,720.2743461205837,27.537095060042738,80.47425680013039,178.58414712315374,57.64349719549593,3.129149551180517,1.1233262022974515,0.24553235633801168,81.94464192656936,27.291416797426525,0.46409083560479986,0.2520660901783291,109.7001495596007,1.368858558635463,0.11855852634581493,0.06438147120032917,2.085015484418592,3.360072477,0.314025465140187,10.7,6890571.3125265995,3.8977374181743585e-09,3.3756140048643664
20,2020-03-07,2050296.3728194558,979.5746992405965,37.45251642985552,109.45103217299702,242.93642455180554,78.38103943589891,4.255601974578068,1.5259313228397442,0.33304350049214115,111.82009851855938,36.93227155265366,0.6250525996711929,0.3394692443010359,149.37742267088421,1.858974823331885,0.160961764066393,0.08740315412270683,2.823496667304114,3.360072477,0.314025465140187,10.7,6889144.412003584,1.433897463231004e-09,3.3749149822187006
