,Date,Susceptible,Exposed,Infectious (symptomatic),Infectious (asymptomatic),Asymptomatic,Mild,Pre-hospital,Hospitalised (GA),Hospitalised (ICU),Recovered (asymptomatic),Recovered (mild),Discharged (cumulative),Deaths (cumulative),Recovered (all),Hospitalised (all),Discharged (daily),Deaths (daily),Total confirmed cases (rough equivalent),Effective beta,Beta,"Contacts, c",bcs,ker,R_t
0,2020-01-16,2051898.8557437868,0.14129450211492398,0.9588857632649715,0.0014371638291162088,4.2582707779512916e-05,0.039986921082578876,0.0019515204019519903,3.674125048454613e-05,7.251437079087967e-06,1.0951186788902538e-06,0.0006116816357351193,6.5385888793507e-07,3.3696084362038033e-07,0.0006134306133019445,4.39926875636341e-05,0.0,0.0,4.498350729518955e-05,0.6766435332,0.06323771338317759,10.7,1388404.0915195132,0.9574632331033264,3.3839205865795403
1,2020-01-17,2051898.2447252031,0.670512048972086,0.8226346115587054,0.03888642503891983,0.0032987237858926213,0.19184560830218567,0.009030595019692094,0.0009900652478426356,0.00020019060086841562,0.00019582141618519446,0.017601641162741193,5.2163377940381866e-05,2.6903099067054957e-05,0.01784962595686677,0.0011902558487110512,5.1509519052446793e-05,2.6566138223434576e-05,0.001269322325718488,0.6766435332,0.06323771338317757,10.7,1388403.6780777397,0.7839045580198828,3.3839195789088348
2,2020-01-18,2051897.6641091304,1.0781244862362547,0.7520728677912712,0.11083510390030545,0.01630940293713839,0.30585056073678774,0.013901537662708192,0.002776633107198698,0.0005775015728215436,0.001737456377881458,0.053299204338597396,0.00026783680105947524,0.0001382787495859387,0.055304497517538326,0.003354134680020241,0.00021567342311909336,0.00011137565051888375,0.0037602502306656556,0.6766435331999999,0.06323771338317757,10.699999999999998,1388403.2852076287,0.641806768944014,3.3839186213769015
3,2020-01-19,2051897.0613614393,1.4320155208760563,0.7291381259125019,0.20446815380368139,0.04266792060156609,0.3958984012201068,0.017400875081352258,0.00501033613451866,0.0010718522527733794,0.006173030764808933,0.10370841104873273,0.0007159851477843938,0.00036994851635448726,0.11059742696132606,0.00608218838729204,0.00044814834672491857,0.00023166976676854855,0.007168122051430921,0.6766435331999999,0.06323771338317757,10.699999999999998,1388402.8773623018,0.525466939267126,3.383917627346267
4,2020-01-20,2051896.393054075,1.7829342561110848,0.7413791637863067,0.31207940365352177,0.08449787671001027,0.47317648593013,0.020183907260938872,0.007428492309583238,0.0016359508929206566,0.015424626355216495,0.1660205349866492,0.0014403927564923457,0.0007448349229852207,0.18288555409835802,0.009064443202503896,0.0007244076087079519,0.0003748864066307334,0.011249670881981462,0.6766435332,0.06323771338317757,10.699999999999998,1388402.4251564455,0.4302159429037512,3.3839165251968892
5,2020-01-21,2051895.627421865,2.1607105130933504,0.783129696707289,0.43188140862329094,0.1423272447654309,0.5453350505405815,0.022675164386392,0.009913622322980358,0.00224671657914416,0.03171938094841195,0.23890836485607303,0.0024585907317438193,0.0012723821588440792,0.27308633653622877,0.012160338902124517,0.0010181979752514735,0.0005275472358588585,0.015891311792712415,0.6766435332,0.06323771338317757,10.699999999999998,1388401.9070963615,0.35223102291974223,3.383915262542742
6,2020-01-22,2051894.7373262465,2.5848476359157235,0.85263138326377,0.5652461513448148,0.21627532644469583,0.6179699904927252,0.025163296354917996,0.01243598964710196,0.002896582751827083,0.05738358326090645,0.32209063659665427,0.003776915440169722,0.0019562628974651025,0.38325113529773047,0.015332572398929043,0.0013183247084259026,0.0006838807386210233,0.021065750736563867,0.6766435332,0.06323771338317757,10.699999999999998,1388401.304818917,0.28838237065250844,3.38391379462785
7,2020-01-23,2051893.6945913646,3.072434451469196,0.9499769576137088,0.7148397276409862,0.306852930350163,0.6958388593787602,0.027877014812260133,0.015011708089830109,0.0035869872251935195,0.09478378979160237,0.41600513944899953,0.005401201115879984,0.00279986927399649,0.5161901303564819,0.018598695315023627,0.001624285675710262,0.0008436063765313874,0.0267997657049001,0.6766435332,0.06323771338317757,10.699999999999998,1388400.5992591027,0.23610751549874193,3.383912074985567
8,2020-01-24,2051892.4643457164,3.6421139757366845,1.077011034231335,0.884738689575584,0.41536902797673664,0.783626925726809,0.03102432024144514,0.017698217135120674,0.0043281746757213475,0.14664864312468567,0.5219424396482564,0.007343186581058308,0.0038096494505607255,0.6759342693540005,0.022026391810842025,0.001941985465178324,0.0010097801765642355,0.03317922784246105,0.6766435332,0.06323771338317757,10.699999999999998,1388399.766821341,0.19330848397165623,3.3839100461070175
9,2020-01-25,2051891.0159732164,4.309213622354156,1.236102556384463,1.0788132446762262,0.5432957598157586,0.8849054309664454,0.03475548065033786,0.020558909656007693,0.00513243307038636,0.2152800584726086,0.6413594915862263,0.009616737150138121,0.004993059169272018,0.866256287208973,0.025691342726394062,0.002273550569079813,0.0011834097187112922,0.040301139045804193,0.6766435332,0.06323771338317757,10.699999999999998,1388398.7867894548,0.15826760065847711,3.383907657501212
