,Date,Susceptible,Exposed,Infectious (symptomatic),Infectious (asymptomatic),Asymptomatic,Mild,Pre-hospital,Hospitalised (GA),Hospitalised (ICU),Recovered (asymptomatic),Recovered (mild),Discharged (cumulative),Deaths (cumulative),Recovered (all),Hospitalised (all),Discharged (daily),Deaths (daily),Total confirmed cases (rough equivalent),Effective beta,Beta,"Contacts, c",bcs,ker,R_t
0,2020-01-26,2051898.0749675336,0.8373037207352458,0.77123684538981,0.023370340416067687,0.0027253287908976954,0.26131697292036005,0.00852058072439174,0.0004582703406782954,8.79029717286886e-05,0.00011922302436473308,0.019862346327533677,2.0397976662987675e-05,1.0536374201344268e-05,0.020001967328561396,0.0005461733124069839,0.0,0.0,0.0005771076632713158,1.0519334536666667,0.09831153772585671,10.7,2158460.2285725824,0.7166125219768607,3.15762346062517
1,2020-01-27,2051897.265197238,1.4226912738832722,0.6876966108915711,0.07469558570771316,0.017015772633301212,0.44374353429971336,0.014580879364010216,0.0015469208481326362,0.0003060758280305295,0.0015530442992902392,0.07075993957644128,0.0001404571801921175,7.266732083969256e-05,0.07245344105592363,0.0018529966761631656,0.00012005920352912983,6.213094663834829e-05,0.002066121177194976,1.0519334536666665,0.09831153772585673,10.7,2158459.3767481185,0.5134753095854935,3.1576222144864294
2,2020-01-28,2051896.4371840928,1.919945775365561,0.6920658850429028,0.13870637281543213,0.04719097891548557,0.5897988632644229,0.019521619397628264,0.0030089066833087256,0.0006135858975896397,0.006203551705529136,0.1451256534739428,0.00041811764868798004,0.0002165968512892762,0.1517473228281599,0.003622492580898365,0.00027766046849586254,0.00014392953044958367,0.004257207080875623,1.051933453666667,0.09831153772585671,10.7,2158458.5057333917,0.36792113652478103,3.1576209402741457
3,2020-01-29,2051895.5002745683,2.4290963468300264,0.752659015137837,0.2089866917573448,0.09460947829636913,0.7272981296734137,0.024224371005827094,0.0047096471887147565,0.0009892950603376267,0.016326632671010286,0.23946893607530365,0.0008934645082408724,0.0004634228261805416,0.2566890332545548,0.005698942249052384,0.0004753468595528924,0.00024682597489126537,0.0070558295834737975,1.0519334536666665,0.09831153772585671,10.699999999999998,2158457.5201669196,0.2636270141419005,3.157619498483478
4,2020-01-30,2051894.396123397,3.000784281292901,0.8583945991765648,0.285833559697263,0.15883657478380772,0.8722201478849965,0.02920152848361883,0.006615489500128359,0.0014287675702552606,0.03436204953625916,0.3537776578552346,0.0015940838592328743,0.0008278630160828512,0.3897337912507266,0.008044257070383618,0.0007006193509920019,0.0003644401899023096,0.010466203945699346,1.0519334536666665,0.09831153772585671,10.699999999999998,2158456.358673364,0.18889700994575082,3.1576177993281025
5,2020-01-31,2051893.0720633455,3.6711410125449806,1.0066229845499717,0.3717432595622192,0.23986984844582465,1.036353351543891,0.03483698940938726,0.008743216688855263,0.0019366523778641198,0.06275712688176487,0.4900612138989009,0.002546745300994216,0.0013242534235408865,0.55536508608166,0.010679869066719385,0.0009526614417613417,0.0004963904074580353,0.014550867791254486,1.0519334536666665,0.09831153772585671,10.699999999999998,2158454.965850302,0.13535062209989895,3.1576157617595055
6,2020-02-01,2051891.467795183,4.475457663447253,1.199620935704191,0.47033947541651466,0.33890231869356524,1.230575123099538,0.04149067217875576,0.011147379327256868,0.0025252596728821673,0.10416802352548234,0.652222479948228,0.003784990700249472,0.001970495190942201,0.7601754941739598,0.013672639000139038,0.0012382453992552558,0.0006462417674013145,0.01942812489133071,1.0519334536666665,0.09831153772585671,10.699999999999998,2158453.278266953,0.0969829586402183,3.157613292984449
7,2020-02-02,2051889.5222096876,5.446834842577513,1.4422721731084769,0.5853827014469737,0.45798711837939304,1.4644325500586888,0.04948183178146233,0.013897992166311011,0.0032104423754603308,0.16115057901251992,0.8450073398360126,0.005346266812126792,0.002786474675101957,1.0115041856606592,0.017108434541771335,0.0015612761118773198,0.0008159794841597562,0.025241176029000084,1.0519334536666665,0.09831153772585671,10.699999999999998,2158451.2316404833,0.06949132645779921,3.157610298963215
8,2020-02-03,2051887.159935955,6.624733091898088,1.7420436367735272,0.7214326110290316,0.6002388995285586,1.7487886740477692,0.05917582550643906,0.01708807743966835,0.004013580772894272,0.23676111589866844,1.0747103832108187,0.007279864415363344,0.0037982844722867877,1.3187513635248507,0.021101658212562623,0.0019335976032365523,0.0010118097971848305,0.03217980710021275,1.0519334536666665,0.09831153772585671,10.699999999999998,2158448.746685717,0.04979271122031789,3.157606663709082
9,2020-02-04,2051884.2989358243,8.050750668669151,2.10846746534723,0.8834003344835714,0.7695721985799052,2.0946134426184884,0.07094365651096578,0.02082450285636365,0.004959606814102277,0.3342581219007869,1.348595314468686,0.009642823592270281,0.005036040021979134,1.6924962599617437,0.02578410967046592,0.0023629591769069374,0.0012377555496923464,0.040462973284715334,1.0519334536666665,0.09831153772585671,10.699999999999998,2158445.737103969,0.03567803662771661,3.157602260975221
