c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
0.56,0.0986799,5.674914547,0.097948667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.58,0.102177,5.676424244,0.101446833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.6,0.105674,5.677839393,0.104945,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.62,0.109172,5.67911186,0.108443167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.64,0.112669,5.680355732,0.111941333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.66,0.116166,5.681524715,0.1154395,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.68,0.119664,5.682577885,0.118937667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.7,0.123161,5.683617379,0.122435833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.72,0.126658,5.684599473,0.125934,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.74,0.130156,5.68548511,0.129432167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.76,0.133653,5.686366935,0.132930333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.78,0.13715,5.687203791,0.1364285,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.8,0.140647,5.687999033,0.139926667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.82,0.144145,5.688716223,0.143424833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.84,0.147642,5.689437965,0.146923,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.86,0.151139,5.690126308,0.150421167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.88,0.154637,5.690746717,0.153919333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.9,0.158134,5.691375669,0.1574175,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.92,0.161631,5.691977405,0.160915667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.94,0.165128,5.692553655,0.164413833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.96,0.168626,5.693072243,0.167912,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
0.98,0.172123,5.693602831,0.171410167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1,0.17562,5.694112288,0.174908333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.02,0.179117,5.694601852,0.1784065,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.04,0.182615,5.695041481,0.181904667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.06,0.186112,5.695495186,0.185402833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.08,0.189609,5.695932155,0.188901,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.1,0.193107,5.6963238,0.192399167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.12,0.196604,5.696730484,0.195897333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.14,0.200101,5.697122953,0.1993955,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.16,0.203598,5.69750194,0.202893667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.18,0.207096,5.697840615,0.206391833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.2,0.210593,5.698195097,0.20989,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.22,0.21409,5.698537998,0.213388167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.24,0.217587,5.698869877,0.216886333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.26,0.221085,5.699165479,0.2203845,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.28,0.224582,5.699477251,0.223882667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.3,0.228079,5.699779462,0.227380833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.32,0.231576,5.700072546,0.230879,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.34,0.235074,5.700332661,0.234377167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.36,0.238571,5.700609043,0.237875333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.38,0.242068,5.700877439,0.2413735,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.4,0.245565,5.701138192,0.244871667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.42,0.249063,5.70136873,0.248369833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.44,0.25256,5.701615458,0.251868,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.46,0.256057,5.701855446,0.255366167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.48,0.259554,5.702088968,0.258864333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.5,0.263052,5.702294603,0.2623625,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.52,0.266549,5.702516235,0.265860667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.54,0.270046,5.702732127,0.269358833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.56,0.273543,5.702942499,0.272857,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.58,0.27704,5.70314756,0.276355167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.6,0.280538,5.703327178,0.279853333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.62,0.284035,5.703522453,0.2833515,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.64,0.287532,5.703712978,0.286849667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.66,0.291029,5.703898924,0.290347833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.68,0.294527,5.704061088,0.293846,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.7,0.298024,5.704238585,0.297344167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.72,0.301521,5.704411965,0.300842333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.74,0.305018,5.704581369,0.3043405,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.76,0.308516,5.704728442,0.307838667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.78,0.312013,5.704890501,0.311336833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.8,0.31551,5.705048968,0.314835,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.82,0.319007,5.705203961,0.318333167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.84,0.322504,5.705355592,0.321831333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.86,0.326002,5.705486469,0.3253295,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.88,0.329499,5.705631884,0.328827667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.9,0.332996,5.705774244,0.332325833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.92,0.336493,5.705913645,0.335824,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.94,0.33999,5.706050178,0.339322167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.96,0.343488,5.706167319,0.342820333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
1.98,0.346985,5.706298543,0.3463185,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2,0.350482,5.706427149,0.349816667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.02,0.353979,5.706553214,0.353314833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.04,0.357476,5.706676812,0.356813,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.06,0.360974,5.706782206,0.360311167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.08,0.364471,5.706901235,0.363809333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.1,0.367968,5.707018002,0.3673075,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.12,0.371465,5.70713257,0.370805667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.14,0.374962,5.707245001,0.374303833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.16,0.37846,5.707340274,0.377802,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.18,0.381957,5.707448744,0.381300167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.2,0.385454,5.707555247,0.384798333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.22,0.388951,5.707659834,0.3882965,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.24,0.392448,5.707762557,0.391794667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.26,0.395946,5.70784905,0.395292833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.28,0.399443,5.707948318,0.398791,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.3,0.40294,5.708045863,0.402289167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.32,0.406437,5.708141729,0.405787333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.34,0.409934,5.70823596,0.4092855,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.36,0.413431,5.708328597,0.412783667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.38,0.416929,5.708405988,0.416281833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.4,0.420426,5.708495669,0.41978,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.42,0.423923,5.70858387,0.423278167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.44,0.42742,5.708670628,0.426776333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.46,0.430917,5.708755979,0.4302745,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.48,0.434414,5.708839955,0.433772667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.5,0.437912,5.708909553,0.437270833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.52,0.441409,5.708990981,0.440769,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.54,0.444906,5.70907113,0.444267167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.56,0.448403,5.709150028,0.447765333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.58,0.4519,5.709227705,0.4512635,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.6,0.455397,5.70930419,0.454761667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.62,0.458895,5.709367067,0.458259833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.64,0.462392,5.70944134,0.461758,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.66,0.465889,5.709514498,0.465256167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.68,0.469386,5.709586566,0.468754333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.7,0.472883,5.709657569,0.4722525,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.72,0.47638,5.709727528,0.475750667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.74,0.479878,5.70978457,0.479248833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.76,0.483375,5.709852599,0.482747,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.78,0.486872,5.70991965,0.486245167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.8,0.490369,5.709985745,0.489743333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.82,0.493866,5.710050904,0.4932415,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.84,0.497363,5.710115147,0.496739667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.86,0.50086,5.710178493,0.500237833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.88,0.504358,5.710229638,0.503736,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.9,0.507855,5.710291323,0.507234167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.92,0.511352,5.710352164,0.510732333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.94,0.514849,5.710412179,0.5142305,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.96,0.518346,5.710471384,0.517728667,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
2.98,0.521843,5.710529795,0.521226833,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
3,0.52534,5.710587429,0.524725,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.02,0.528837,5.710644301,0.528223167,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.04,0.532335,5.710689697,0.531721333,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.06,0.535832,5.710745159,0.5352195,2020-07-04,49.2596,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.08,0.539329,5.710799901,0.538717667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.1,0.542826,5.710853938,0.542215833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.12,0.546323,5.710907284,0.545714,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.14,0.54982,5.710959951,0.549212167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.16,0.553317,5.711011952,0.552710333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.18,0.556814,5.711063299,0.5562085,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.2,0.560312,5.711103814,0.559706667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.22,0.563809,5.711153955,0.563204833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.24,0.567306,5.711203477,0.566703,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.26,0.570803,5.711252394,0.570201167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.28,0.5743,5.711300714,0.573699333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.3,0.577797,5.711348449,0.5771975,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.32,0.581294,5.71139561,0.580695667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.34,0.584791,5.711442208,0.584193833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.36,0.588288,5.711488251,0.587692,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.38,0.591786,5.711524098,0.591190167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.4,0.595283,5.711569119,0.594688333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.42,0.59878,5.711613614,0.5981865,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.44,0.602277,5.711657593,0.601684667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.46,0.605774,5.711701063,0.605182833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.48,0.609271,5.711744035,0.608681,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.5,0.612768,5.711786516,0.612179167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.52,0.616265,5.711828515,0.615677333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.54,0.619762,5.71187004,0.6191755,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.56,0.623259,5.7119111,0.622673667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.58,0.626757,5.711942587,0.626171833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.6,0.630254,5.711982788,0.62967,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.62,0.633751,5.712022545,0.633168167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.64,0.637248,5.712061866,0.636666333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.66,0.640745,5.712100758,0.6401645,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.68,0.644242,5.712139227,0.643662667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.7,0.647739,5.712177281,0.647160833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.72,0.651236,5.712214927,0.650659,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.74,0.654733,5.71225217,0.654157167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.76,0.65823,5.712289018,0.657655333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.78,0.661727,5.712325476,0.6611535,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.8,0.665224,5.71236155,0.664651667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.82,0.668721,5.712397248,0.668149833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.84,0.672219,5.712424076,0.671648,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.86,0.675716,5.71245908,0.675146167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.88,0.679213,5.712493724,0.678644333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.9,0.68271,5.712528013,0.6821425,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.92,0.686207,5.712561953,0.685640667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.94,0.689704,5.712595548,0.689138833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.96,0.693201,5.712628805,0.692637,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
3.98,0.696698,5.712661727,0.696135167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4,0.700195,5.712694321,0.699633333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.02,0.703692,5.712726591,0.7031315,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.04,0.707189,5.712758541,0.706629667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.06,0.710686,5.712790177,0.710127833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.08,0.714183,5.712821504,0.713626,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.1,0.71768,5.712852525,0.717124167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.12,0.721177,5.712883245,0.720622333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.14,0.724674,5.712913669,0.7241205,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.16,0.728171,5.7129438,0.727618667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.18,0.731668,5.712973644,0.731116833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.2,0.735166,5.712995432,0.734615,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.22,0.738663,5.713024749,0.738113167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.24,0.74216,5.713053789,0.741611333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.26,0.745657,5.713082557,0.7451095,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.28,0.749154,5.713111056,0.748607667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.3,0.752651,5.71313929,0.752105833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.32,0.756148,5.713167264,0.755604,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.34,0.759645,5.713194979,0.759102167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.36,0.763142,5.713222441,0.762600333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.38,0.766639,5.713249652,0.7660985,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.4,0.770136,5.713276616,0.769596667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.42,0.773633,5.713303336,0.773094833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.44,0.77713,5.713329816,0.776593,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.46,0.780627,5.713356059,0.780091167,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.48,0.784124,5.713382067,0.783589333,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.5,0.787621,5.713407845,0.7870875,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.52,0.791118,5.713433394,0.790585667,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.54,0.794615,5.713458719,0.794083833,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
4.56,0.798112,5.713483822,0.797582,2020-07-04,49.2595,2300,2450,2900,2020-07-04,15.3832,275,420,860
